63.622,78.334,28.747,33.975,106.16,103.68,121.39,86.775,79.746,78.304,78.334,87.933,82.999,59.692,78.358,78.104,82.142,77.906,85.678,106.4,92.182,74.641,67.407,65.989,76.263,78.117,78.391,78.334,68.671,67.12,78.478,78.334,78.647,108.14,78.351,78.237,222.44,65.051,65.05,65.587,78.334,78.334,78.334,78.334,78.334,78.334,783.34,78.334
64.153,78.334,32.59,36.99,104.82,102.69,119.63,86.479,79.703,78.305,78.334,87.621,82.855,61.976,78.357,78.154,82.022,77.919,85.348,104.55,91.26,74.718,67.603,66.034,76.321,78.123,78.39,78.334,68.83,67.728,78.474,78.334,78.641,102.56,78.351,78.252,209.34,65.104,65.104,65.617,78.334,78.334,78.334,78.334,78.334,78.334,622.23,78.334
64.791,78.334,36.882,40.406,103.32,101.46,117.45,86.112,79.65,78.306,78.334,87.231,82.672,64.256,78.357,78.195,81.882,77.936,84.934,102.43,90.189,74.821,67.834,66.16,76.398,78.131,78.388,78.334,69.047,68.457,78.469,78.334,78.633,97.818,78.35,78.265,193.98,65.157,65.157,65.657,78.334,78.334,78.334,78.334,78.334,78.334,494.25,78.334
65.597,78.334,41.606,44.267,101.5,99.987,114.8,85.661,79.582,78.307,78.334,86.746,82.449,66.499,78.355,78.228,81.706,77.957,84.454,99.948,88.972,74.954,68.138,66.357,76.494,78.141,78.385,78.334,69.321,69.302,78.462,78.334,78.618,93.92,78.349,78.278,177.48,65.236,65.238,65.715,78.334,78.334,78.334,78.334,78.334,78.334,392.6,78.334
66.574,78.334,46.658,48.555,99.366,98.191,111.61,85.103,79.498,78.309,78.334,86.135,82.171,68.686,78.354,78.254,81.484,77.984,83.871,97.221,87.596,75.132,68.591,66.691,76.616,78.153,78.382,78.334,69.743,70.249,78.454,78.334,78.596,90.741,78.348,78.29,160.59,65.373,65.394,65.802,78.334,78.334,78.334,78.334,78.334,78.334,311.85,78.334
67.769,78.334,51.985,53.207,96.901,96.021,107.8,84.422,79.393,78.311,78.334,85.39,81.822,70.728,78.352,78.276,81.206,78.017,83.203,94.225,86.089,75.367,69.243,67.343,76.767,78.169,78.377,78.334,70.318,71.314,78.444,78.334,78.562,88.084,78.347,78.3,143.85,65.635,65.743,65.941,78.334,78.334,78.334,78.334,78.334,78.334,247.71,78.334
69.22,78.334,57.449,58.137,94.043,93.451,103.31,83.593,79.262,78.314,78.334,84.465,81.383,72.632,78.35,78.293,80.857,78.057,82.426,91.058,84.487,75.682,70.207,68.416,76.958,78.189,78.372,78.334,71.146,72.501,78.432,78.334,78.514,85.776,78.345,78.309,127.9,66.334,66.637,66.192,78.334,78.334,78.334,78.334,78.334,78.334,196.77,78.334
70.966,78.334,62.944,63.238,90.764,90.417,98.086,82.594,79.098,78.317,78.334,83.335,80.843,74.352,78.347,78.307,80.415,78.107,81.542,87.78,82.842,76.1,71.54,70.074,77.195,78.214,78.366,78.334,72.323,73.798,78.415,78.334,78.451,83.704,78.343,78.317,113.17,67.87,68.334,66.736,78.334,78.334,78.334,78.334,78.334,78.334,156.3,78.334
73.039,78.334,68.327,68.392,87.062,86.889,92.153,81.4,78.895,78.321,78.334,81.962,80.172,75.875,78.344,78.318,79.869,78.168,80.558,84.497,81.215,76.658,73.331,72.311,77.494,78.245,78.357,78.334,73.881,75.203,78.395,78.334,78.379,81.792,78.341,78.323,99.532,70.563,70.983,68.118,78.334,78.334,78.334,78.334,78.334,78.334,124.15,78.334
75.489,78.334,73.491,73.46,82.915,82.861,85.533,79.986,78.644,78.327,78.334,80.308,79.346,77.201,78.339,78.327,79.185,78.243,79.484,81.314,79.691,77.386,75.612,75.09,77.867,78.284,78.347,78.334,75.898,76.716,78.368,78.334,78.324,80.009,78.338,78.329,87.868,74.22,74.39,71.626,78.334,78.334,78.334,78.334,78.334,78.334,98.616,78.334
